Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F)
CR25,-72.6618,41.5898,36,2001-05-23,0.89,56.3,58.2,60.1,56.8
CR25,-72.6618,41.5898,36,2001-05-24,1.17,53.5,57.3,61.2,56.5
CR25,-72.6618,41.5898,36,2001-05-25,0.61,48.6,54.6,60.6,53.1
CR25,-72.6618,41.5898,36,2001-05-26,0.4,51.3,56.3,61.3,49.7
CR25,-72.6618,41.5898,36,2001-05-27,0.25,53.4,56.7,60.1,56.5
CR25,-72.6618,41.5898,36,2001-05-28,0,56.8,63,69.1,58.5
CR25,-72.6618,41.5898,36,2001-05-29,0.96,49.8,60,70.2,53.5
CR25,-72.6618,41.5898,36,2001-05-30,0.01,46.1,59.4,72.6,50
CR25,-72.6618,41.5898,36,2001-05-31,0,43.1,52.4,61.7,36.9
,,,,,,,,,
CS96,-72.9223,41.4758,220,2001-05-01,0,48.1,62.7,77.2,37.4
CS96,-72.9223,41.4758,220,2001-05-02,0,51.6,68.3,85.1,44.6
CS96,-72.9223,41.4758,220,2001-05-03,0,54.1,71.9,89.6,49.5
CS96,-72.9223,41.4758,220,2001-05-04,0,56.2,73.1,90.1,54.6
CS96,-72.9223,41.4758,220,2001-05-05,0,61.7,76,90.3,54.7
CS96,-72.9223,41.4758,220,2001-05-06,0,42.7,57.4,72.1,37.3
CS96,-72.9223,41.4758,220,2001-05-07,0,29.9,47.4,64.8,32.5
CS96,-72.9223,41.4758,220,2001-05-08,0,33.3,48.5,63.6,28.8
CS96,-72.9223,41.4758,220,2001-05-09,0,39,52.9,66.8,41.8
CS96,-72.9223,41.4758,220,2001-05-10,0,48.1,62.1,76.2,48.7
CS96,-72.9223,41.4758,220,2001-05-11,0,48,65.1,82.2,44.4
CS96,-72.9223,41.4758,220,2001-05-12,0.02,55,70.5,86,50.4
CS96,-72.9223,41.4758,220,2001-05-13,0.02,50.9,68.7,86.5,52.3
